"qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"ASV_1063","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1063","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1063","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1073","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1073","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1073","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1079","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1090","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1090","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1090","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1117","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1121","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"family","Pleuronectidae"
"ASV_1121","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.394,99.405,0.0109999999999957,"family","Pleuronectidae"
"ASV_1121","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.394,99.405,0.0109999999999957,"family","Pleuronectidae"
"ASV_1138","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1138","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1138","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1152","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1152","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1152","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1176","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1176","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1176","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1192","Glyptocephalus zachirus","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"family","Pleuronectidae"
"ASV_1192","Myzopsetta proboscidea","Myzopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"family","Pleuronectidae"
"ASV_1244","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1257","Lepidopsetta bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1257","Lepidopsetta polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1274","Microstomus pacificus","Microstomus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1274","Myzopsetta proboscidea","Myzopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1274","Glyptocephalus zachirus","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1281","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1281","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1281","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1290","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1290","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1290","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1297","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1297","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1297","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1312","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.401,99.401,0,"family","Pleuronectidae"
"ASV_1316","Myzopsetta proboscidea","Myzopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1316","Glyptocephalus zachirus","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1332","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1397","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1398","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1434","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1434","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1434","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1438","Lepidopsetta bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1438","Lepidopsetta polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1489","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1489","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1489","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1499","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Isopsetta isolepis","Isopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Parophrys vetulus","Parophrys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Psettichthys melanostictus","Psettichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1594","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.795,98.817,0.0219999999999914,"family","Pleuronectidae"
"ASV_1601","Isopsetta isolepis","Isopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"family","Pleuronectidae"
"ASV_1601","Parophrys vetulus","Parophrys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"family","Pleuronectidae"
"ASV_1601","Psettichthys melanostictus","Psettichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"family","Pleuronectidae"
"ASV_1637","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1637","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1637","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1665","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"family","Pleuronectidae"
"ASV_1708","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1735","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"family","Pleuronectidae"
"ASV_1735","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_1735","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.398,99.408,0.0100000000000051,"family","Pleuronectidae"
"ASV_0046","Lepidopsetta bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Lepidopsetta"
"ASV_0046","Lepidopsetta polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Lepidopsetta"
"ASV_0401","Atheresthes evermanni","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"genus","Atheresthes"
"ASV_0401","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"genus","Atheresthes"
"ASV_1212","Hippoglossoides elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Hippoglossoides"
"ASV_1212","Hippoglossoides robustus","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Hippoglossoides"
"ASV_1351","Atheresthes evermanni","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Atheresthes"
"ASV_1351","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Atheresthes"
