"","qseqid","species","seq_percID","top_perc","diff","taxonomic_level","taxon","genus","family","order","class","phylum","kingdom"
"166","ASV_0713","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"167","ASV_0715","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"168","ASV_0717","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"169","ASV_0723","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"170","ASV_0734","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"171","ASV_0744","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"172","ASV_0747","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"173","ASV_0749","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"174","ASV_0752","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"175","ASV_0754","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"176","ASV_0757","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"177","ASV_0761","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"178","ASV_0765","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"179","ASV_0766","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"180","ASV_0769","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"181","ASV_0770","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"182","ASV_0772","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"183","ASV_0775","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"184","ASV_0779","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"185","ASV_0783","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"186","ASV_0786","Gadus chalcogrammus",100,100,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"187","ASV_0792","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"188","ASV_0795","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"189","ASV_0800","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"190","ASV_0813","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"191","ASV_0815","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"192","ASV_0818","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"193","ASV_0822","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"194","ASV_0823","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"195","ASV_0824","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"196","ASV_0841","Gadus chalcogrammus",99.408,99.408,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"197","ASV_0846","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"198","ASV_0847","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"199","ASV_0849","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"200","ASV_0854","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"201","ASV_0856","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"202","ASV_0864","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"203","ASV_0868","Eleginus gracilis",98.256,98.256,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"204","ASV_0870","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"205","ASV_0874","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"206","ASV_0876","Eleginus gracilis",100,100,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"207","ASV_0885","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"208","ASV_0892","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"209","ASV_0900","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"210","ASV_0901","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"211","ASV_0905","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"212","ASV_0913","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"213","ASV_0924","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"214","ASV_0932","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"215","ASV_0934","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"216","ASV_0935","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"217","ASV_0936","Gadus chalcogrammus",99.408,99.408,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"218","ASV_0942","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"219","ASV_0947","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"220","ASV_0954","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"221","ASV_0955","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"222","ASV_0956","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"223","ASV_0962","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"224","ASV_0969","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"225","ASV_0973","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"226","ASV_0984","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"227","ASV_0987","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"228","ASV_0989","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"229","ASV_0994","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"230","ASV_0995","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"231","ASV_0998","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"232","ASV_1001","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"233","ASV_1012","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"234","ASV_1021","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"235","ASV_1038","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"236","ASV_1041","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"237","ASV_1045","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"238","ASV_1052","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"239","ASV_1068","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"240","ASV_1076","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"241","ASV_1082","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"242","ASV_1086","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"243","ASV_1099","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"244","ASV_1102","Boreogadus saida",99.408,99.408,0,"species","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"245","ASV_1106","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"246","ASV_1107","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"247","ASV_1110","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"248","ASV_1115","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"249","ASV_1116","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"250","ASV_1126","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"251","ASV_1133","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"252","ASV_1134","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"253","ASV_1137","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"254","ASV_1144","Eleginus gracilis",100,100,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"255","ASV_1147","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"256","ASV_1153","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"257","ASV_1154","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"258","ASV_1162","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"259","ASV_1166","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"260","ASV_1167","Gadus chalcogrammus",98.235,98.235,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"261","ASV_1169","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"262","ASV_1171","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"263","ASV_1186","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"264","ASV_1187","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"265","ASV_1191","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"266","ASV_1193","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"267","ASV_1194","Gadus macrocephalus",99.408,99.408,0,"species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"268","ASV_1196","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"269","ASV_1200","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"270","ASV_1209","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"271","ASV_1213","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"272","ASV_1218","Gadus chalcogrammus",98.235,98.235,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"273","ASV_1227","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"274","ASV_1235","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"275","ASV_1246","Eleginus gracilis",98.83,98.83,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"276","ASV_1248","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"277","ASV_1249","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"278","ASV_1252","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"279","ASV_1253","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"280","ASV_1264","Gadus chalcogrammus",100,100,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"281","ASV_1283","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"282","ASV_1284","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"283","ASV_1291","Eleginus gracilis",99.415,99.415,0,"species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"284","ASV_1293","Gadus chalcogrammus",99.408,99.408,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"285","ASV_1295","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"286","ASV_1302","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"287","ASV_1308","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"288","ASV_1313","Boreogadus saida",99.408,99.408,0,"species","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"289","ASV_1321","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"290","ASV_1328","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"291","ASV_1338","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"292","ASV_1341","Arctogadus glacialis",98.824,98.824,0,"species","Arctogadus glacialis","Arctogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"293","ASV_1344","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"294","ASV_1354","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"295","ASV_1359","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"296","ASV_1360","Gadus chalcogrammus",98.235,98.235,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"297","ASV_1367","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"298","ASV_1371","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"299","ASV_1376","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"300","ASV_1378","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"301","ASV_1379","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"302","ASV_1384","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"303","ASV_1394","Gadus chalcogrammus",98.235,98.235,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"304","ASV_1395","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"305","ASV_1403","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"306","ASV_1404","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"307","ASV_1411","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"308","ASV_1419","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"309","ASV_1429","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"310","ASV_1433","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"311","ASV_1445","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"312","ASV_1459","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"313","ASV_1461","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"314","ASV_1463","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"315","ASV_1466","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"316","ASV_1467","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"317","ASV_1474","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"318","ASV_1476","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"319","ASV_1481","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"320","ASV_1485","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"321","ASV_1487","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"322","ASV_1512","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"323","ASV_1515","Gadus chalcogrammus",99.412,99.412,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"324","ASV_1516","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"325","ASV_1535","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"326","ASV_1536","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"327","ASV_1546","Boreogadus saida",99.401,99.401,0,"species","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"328","ASV_1554","Gadus chalcogrammus",98.824,98.824,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"329","ASV_1579","Gadus chalcogrammus",99.405,99.405,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"330","ASV_1583","Gadus chalcogrammus",98.81,98.81,0,"species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
